id;date1;Load;LIGNITE;GAS;HYDRO;RES;tot_imps;SMP
0;27/2/2021;4784,157;571;1493,9;408;711,257;1600;59,38
1;27/2/2021;4918,402;571;1583,9;488;675,502;1600;53,94
2;27/2/2021;4687,545;571;1393,82;488;634,725;1600;52,54
3;27/2/2021;4641,633;571;1387,9;488;594,733;1600;50
4;27/2/2021;4670,286;571;1387,9;568;543,386;1600;48,5
5;27/2/2021;4618,974;571;1387,9;568;492,074;1600;50
6;27/2/2021;5104,026;571;1768,9;593;571,126;1600;59,38
7;27/2/2021;5800,549;571;1767,9;843;1018,649;1600;60
8;27/2/2021;6321,302;571;1720,247;859;1596,055;1575;53,57
9;27/2/2021;6486,848;571;1536,879;859;2046,969;1473;52,54
10;27/2/2021;6551,65;571;1387,9;859;2325,75;1408;47,13
11;27/2/2021;6473,075;571;1387,9;541;2449,175;1524;44,07
12;27/2/2021;6232,034;571;1387,9;516;2419,134;1338;39,67
13;27/2/2021;5958,867;571;1387,9;485;2217,967;1297;36,85
14;27/2/2021;5666,497;571;1387,9;485;1852,597;1370;36,38
15;27/2/2021;5386,999;571;1387,9;450;1298,399;1679,7;43
16;27/2/2021;5380,154;571;1452,9;795;712,654;1848,6;47,82
17;27/2/2021;5984,634;571;1916,9;1085;480,834;1930,9;55,38
18;27/2/2021;6540,792;571;2193,9;1185;501,892;2089;70,22
19;27/2/2021;6648,682;571;2823,9;1105;550,782;1598;73,22
20;27/2/2021;6252,366;571;2003,719;905;639,647;2133;62,93
21;27/2/2021;5729,699;571;1719,631;555;754,068;2130;52,54
22;27/2/2021;5245,096;571;1602,9;530;860,596;1680,6;46,05
23;27/2/2021;4935,809;571;1422,9;370;969,909;1602;42,9
0;28/2/2021;4438,148;551;932,9;370;1081,548;1502,7;51
1;28/2/2021;4321,986;551;747,9;270;1254,786;1498,3;44,72
2;28/2/2021;4295,167;551;747,9;320;1475,167;1201,1;42,79
3;28/2/2021;4423,691;551;747,9;320;1728,791;1076;40,1
4;28/2/2021;4593,601;551;747,9;320;1948,382;1026,319;39,71
5;28/2/2021;4839,634;551;929,9;360;2155,556;843,178;33
6;28/2/2021;5146,48;551;957,9;525;2428,58;684;24,99
7;28/2/2021;5835,596;551;957,9;775;2836,696;715;2,58
8;28/2/2021;6155,529;551;957,9;791;3274,031;581,598;18,55
9;28/2/2021;6425,466;551;957,9;791;3605,566;520;25,01
10;28/2/2021;6608,379;551;997,9;436;3780,479;843;38,9
11;28/2/2021;6676,954;551;997,9;486;3822,348;819,706;37
12;28/2/2021;6541,952;551;997,9;504;3731,052;758;33,3
13;28/2/2021;6028,467;551;957,9;463;3561,567;495;26,23
14;28/2/2021;5799,827;551;957,9;503;3307,927;480;25,7
15;28/2/2021;5900,868;551;997,9;818;2944,968;589;29,68
16;28/2/2021;5741,918;571;1017,9;799;2507,018;847;43,61
17;28/2/2021;6024,397;705;1017,9;903;2244,997;1153,5;49,2
18;28/2/2021;6495,952;705;1061,426;1052;2167,526;1510;61,84
19;28/2/2021;6541,29;705;1021,331;1179;2110,959;1525;61,84
20;28/2/2021;6267,683;705;1127,578;716;2054,105;1665;61,9
21;28/2/2021;5709,218;705;1017,9;488;1977,618;1520,7;52
22;28/2/2021;5365,807;705;957,9;409;1884,707;1409,2;49,06
23;28/2/2021;4908,636;705;797,9;240;1792,036;1373,7;43,61
0;1/3/2021;4378,938;674;847,9;368;1428,338;1060,7;42,5
1;1/3/2021;4308,303;674;847,9;323;1361,403;1102;40,96
2;1/3/2021;4297,178;674;847,9;373;1298,278;1104;41
3;1/3/2021;4296,743;674;917,9;373;1222,843;1109;40,95
4;1/3/2021;4342,951;674;1054,9;373;1138,051;1103;40,8
5;1/3/2021;4840,265;674;1181,32;373;1037,945;1574;51,16
6;1/3/2021;5642,723;674;1865,515;579;1059,208;1465;57,61
7;1/3/2021;6242,239;674;2123,454;579;1419,785;1446;68,06
8;1/3/2021;6589,237;674;1996,01;889;1934,727;1095,5;67,35
9;1/3/2021;6848,508;674;2027,611;889;2335,897;922;59,17
10;1/3/2021;6836,809;674;2040,9;701;2507,909;913;55,49
11;1/3/2021;6542,404;674;1790,9;471;2534,104;1072,4;53,01
12;1/3/2021;6419,853;674;1689,9;436;2418,353;1201,6;49,88
13;1/3/2021;6135,148;674;1685,9;510;2182,248;1083;49,88
14;1/3/2021;6130,643;674;1961,9;535;1867,743;1092;53,93
15;1/3/2021;6166,298;674;2392,254;500;1451,044;1149;56,6
16;1/3/2021;5963,172;674;2460,962;480;1042,21;1306;60
17;1/3/2021;6442,961;674;2609,469;875;865,292;1419,2;66,25
18;1/3/2021;7181,243;674;2641,203;1330;909,04;1627;75
19;1/3/2021;7072,982;674;2640,763;1450;998,319;1309,9;75,17
20;1/3/2021;6744,619;674;2611,469;914;1118,15;1427;66,25
21;1/3/2021;6559,341;674;2498,982;809;1294,359;1283;56,33
22;1/3/2021;5951,631;674;2357,9;380;1517,731;1022;55,31
23;1/3/2021;5720,859;674;1966,9;338;1771,959;970;49,01
0;2/3/2021;5204,175;674;1689,9;300;1879,896;660,379;52,94
1;2/3/2021;5101,468;674;1538,9;300;1873,463;715,105;51,3
2;2/3/2021;5089,491;674;1591,957;350;1842,534;631;51,9
3;2/3/2021;5002,612;674;1426,542;350;1845,07;707;50,72
4;2/3/2021;5141,396;674;1579,704;350;1846,692;691;50,72
5;2/3/2021;5567,411;674;1986,65;451;1784,761;671;53,34
6;2/3/2021;6031,321;674;2474,9;476;1826,421;580;63
7;2/3/2021;6903,446;674;2559,694;805;2195,752;669;61,16
8;2/3/2021;7386,47;674;2630,9;821;2720,57;540;61,43
9;2/3/2021;7519,252;674;2627,521;492;3147,731;578;59,17
10;2/3/2021;7358,76;674;2222,228;466;3346,532;650;51,9
11;2/3/2021;7302,549;674;2050,22;516;3388,329;674;53,34
12;2/3/2021;6751,839;674;1667,9;503;3249,939;657;50,7
13;2/3/2021;6596,057;674;1667,9;588;2986,157;680;48,48
14;2/3/2021;6517,132;674;1834,9;639;2621,232;748;51,45
15;2/3/2021;6393,43;674;2096,964;588;2137,466;897;53,34
16;2/3/2021;6493,682;674;2338,9;837;1620,414;1023,368;58,99
17;2/3/2021;6966,498;674;2661,427;1042;1366,751;1222,32;60,95
18;2/3/2021;7560,596;674;2785,833;1378;1342,019;1380,744;74,44
19;2/3/2021;7500,172;674;2820,776;1258;1361,396;1386;80,69
20;2/3/2021;7218,123;674;2715,9;1043;1420,221;1365,002;69,6
21;2/3/2021;6635,437;674;2330,783;918;1505,654;1207;51,9
22;2/3/2021;6313,957;674;2402,571;387;1620,386;1230;53,34
23;2/3/2021;5733,67;674;1869,9;370;1753,979;1065,791;45,78
0;3/3/2021;5169,889;618;1257,9;190;1598,26;1505,729;45,35
1;3/3/2021;5205,187;618;1257,9;320;1657,792;1351,495;39,58
2;3/3/2021;5162,829;618;1257,9;320;1718,929;1248;33
3;3/3/2021;5197,121;618;1222,9;320;1784,221;1252;30
4;3/3/2021;5261,983;618;1222,9;320;1852,083;1249;31,21
5;3/3/2021;5457,94;618;1257,9;320;1898,75;1363,29;46,02
6;3/3/2021;6116,023;618;1436,094;675;2057,929;1329;51,77
7;3/3/2021;6694,887;618;1734,9;775;2526,237;1040,75;59,48
8;3/3/2021;7152,398;618;1660,557;791;3190,841;892;53,21
9;3/3/2021;6892,986;618;1084,9;541;3788,086;861;48
10;3/3/2021;6898,361;618;864,9;436;4139,461;840;42,71
11;3/3/2021;7032,669;618;864,9;486;4266,769;797;34,12
12;3/3/2021;6920,186;618;864,9;436;4154,286;847;32,61
13;3/3/2021;6686,294;618;899,9;420;3835,394;913;46,05
14;3/3/2021;6524,765;618;1045,957;470;3365,808;1025;50,59
15;3/3/2021;6414,533;618;1153,571;550;2742,962;1350;50,59
16;3/3/2021;6370,577;618;1813,9;580;2039,984;1318,693;51,94
17;3/3/2021;6957,239;618;2172,9;970;1665,722;1530,617;58,67
18;3/3/2021;7665,512;618;2647,9;1565;1601,612;1233;61,9
19;3/3/2021;7538,416;650,299;2647,9;990;1570,217;1680;82,4
20;3/3/2021;7189,441;618;2601,413;815;1518,028;1637;61,2
21;3/3/2021;6578,543;618;2297,351;680;1431,192;1552;61,2
22;3/3/2021;6158,608;618;2274,9;420;1331,708;1514;56
23;3/3/2021;5550,94;618;2131,9;190;1215,04;1396;53,44
0;4/3/2021;5161,962;813;1640,979;38;1066,983;1603;53,25
1;4/3/2021;4888,795;813;1424,9;38;963,012;1649,883;51,44
2;4/3/2021;4664,287;813;1257,9;38;887,387;1668;49,86
3;4/3/2021;4833,585;813;1424,9;138;820,685;1637;51,11
4;4/3/2021;4664,505;813;1257,9;164;758,605;1671;50,26
5;4/3/2021;5110,331;813;1844,9;214;692,431;1546;54,01
6;4/3/2021;6099,82;813;2242,9;599;787,37;1657,55;65,5
7;4/3/2021;6592,896;813;2341,9;559;1253,996;1625;77
8;4/3/2021;6970,189;813;2297,687;575;1814,502;1470;73,76
9;4/3/2021;6965,935;813;2061,9;515;2248,347;1327,688;61,36
10;4/3/2021;6980,498;813;1875,227;490;2503,271;1299;51,77
11;4/3/2021;6966,296;813;1860,505;390;2613,791;1289;51,77
12;4/3/2021;6872,736;813;2070,941;130;2584,795;1274;53,25
13;4/3/2021;6546,002;813;1817,784;199;2397,218;1319;51,77
14;4/3/2021;6415,243;813;1947,9;199;2054,343;1401;53,23
15;4/3/2021;6300,978;813;2170,07;294;1518,908;1505;53,25
16;4/3/2021;6206,838;813;2636,9;214;963,938;1579;58,05
17;4/3/2021;6535,566;813;2775,9;519;757,666;1670;66
18;4/3/2021;7488,682;813;2877,9;1419;826,398;1552,384;73,91
19;4/3/2021;7484,875;858;2950,831;1089;899,044;1688;83,74
20;4/3/2021;7054,176;813;3051,9;529;960,276;1700;75
21;4/3/2021;6488,185;813;2598,9;474;981,285;1621;57,18
22;4/3/2021;5938,492;813;2412,9;244;976,592;1492;53,2
23;4/3/2021;5395,129;813;2036,9;38;977,229;1530;51,1
0;5/3/2021;4733,857;813;1514,182;;952,675;1454;50,33
1;5/3/2021;4616,304;813;1359,9;;1000,404;1443;46,54
2;5/3/2021;4612,521;813;1359,9;;1060,621;1379;45,7
